dx,id,iri,max,mean,min,range,var,vel
0.2906976744186047,B_4_29.0_0.5_100.csv,4.020023147347092,1.9242182082134756,-0.012937421832516397,-1.889927512804268,3.8141457210177436,0.4239712859202528,29.0
0.4273504273504273,A_7_32.0_0.4_75.csv,2.6103551217404717,1.853523403654784,0.004285660770264782,-1.2469052326563153,3.1004286363110993,0.20830254160014108,32.0
0.15337423312883436,A_7_23.0_0.4_150.csv,2.6103551217404717,2.0871059137819525,0.0030758115767497165,-1.4602997992393318,3.547405713021284,0.16032552646981918,23.0
0.1400560224089636,C_7_14.0_0.4_100.csv,10.441420486961887,8.457612321717939,0.009631574013315342,-6.0570400217920675,14.514652343510006,1.2592302752808515,14.0
0.055005500550055014,B_2_11.0_0.1_200.csv,3.987771817029136,4.3525180839055135,0.003939758285793246,-2.5259288452468587,6.878446929152372,0.20430735646911727,11.0
0.08503401360544217,A_1_17.0_0.2_200.csv,2.5718795388223104,0.9940160766909067,0.0025454548281645863,-0.8040367124127541,1.7980527891036608,0.08947338289679191,17.0
0.2267573696145125,C_9_17.0_0.5_75.csv,8.078326485680469,3.2539638524432486,0.010756399499381803,-4.810567957563103,8.064531810006352,0.9090678683226843,17.0
0.2304147465437788,C_0_23.0_0.5_100.csv,10.166399097255473,7.692762046628869,0.0018453585205527993,-5.26940481058156,12.962166857210429,2.520859850315187,23.0
0.2801120448179272,A_4_35.0_0.2_125.csv,2.125456255198161,1.2090510018658895,-0.01079272776353866,-1.090231894713945,2.2992828965798346,0.14882225702145052,35.0
0.3401360544217687,A_1_17.0_0.4_50.csv,2.5714072280639457,0.8570710736779201,0.002954947554078613,-0.6634066621264756,1.5204777358043957,0.06739218844862574,17.0
0.26666666666666666,A_8_20.0_0.5_75.csv,2.0653311738739,0.6753667588429036,0.004495772667453589,-0.6971969500964375,1.372563708939341,0.06502163345783904,20.0
0.2,A_4_35.0_0.4_175.csv,2.0377393379112507,1.316831756606007,-0.010684649736771808,-1.0252178089838777,2.3420495655898845,0.14822598680023794,35.0
0.16,A_3_32.0_0.5_200.csv,2.433275064926714,1.0559813922641,-0.003705383952163642,-1.0531027331169982,2.109084125381098,0.17234826700741898,32.0
0.4608294930875576,C_2_23.0_0.1_50.csv,7.975543634058272,8.677659498076817,0.024699433668914774,-4.567804770439727,13.245464268516544,1.6675664656271922,23.0
0.0880281690140845,A_8_11.0_0.1_125.csv,2.184438455756804,0.7003589546377748,0.0015520061709295829,-0.6325485517067293,1.3329075063445042,0.037434084515436165,11.0
0.0880281690140845,C_8_11.0_0.1_125.csv,8.737753823027216,2.8014358185510995,0.006208024683718334,-2.5301942068269168,5.331630025378017,0.5989453522469786,11.0
0.04,A_2_8.0_0.5_200.csv,1.8731631132444848,2.127485432811117,0.001255372968963302,-1.2776968470656629,3.4051822798767795,0.022467521719336234,8.0
0.1,C_4_5.0_0.1_50.csv,8.299601709948455,1.0725661234249642,-0.0005943305376416596,-1.1601234911960827,2.232689614621047,0.12195437883290199,5.0
0.16,A_2_20.0_0.4_125.csv,1.992066099218471,2.163364212811528,0.005900559265355213,-1.522259664998459,3.685623877809987,0.10278466630361768,20.0
0.2564102564102564,A_3_32.0_0.1_125.csv,2.4675808631414107,1.0008996509275137,-0.004648488112282012,-1.183926865555259,2.1848265164827727,0.19190227820922034,32.0
0.4,C_0_20.0_0.2_50.csv,10.68998527772534,8.353451280362574,-0.0037255082529553704,-6.400337114331562,14.753788394694137,2.229938379094407,20.0
0.4,C_3_20.0_0.5_50.csv,9.733100259706855,3.4697772061624867,-0.004168275454699709,-3.1648418154682143,6.6346190216307015,1.3552811136011658,20.0
0.19343629343629348,A_8_29.0_0.30000000000000004_150.csv,2.0822293474237235,0.8662606147345889,0.007889805752154262,-1.170565580214045,2.036826194948634,0.11474547770413489,29.0
0.4273504273504273,B_9_32.0_0.5_75.csv,4.039163242840234,2.8360036820776644,0.006162751256989994,-2.45519802681432,5.291201708891984,0.5639059006928666,32.0
0.1,B_9_20.0_0.2_200.csv,4.3290097616705605,1.918264660415304,0.006249094263859588,-2.5984587544759403,4.516723414891244,0.3481585034537461,20.0
0.16583747927031509,A_3_29.0_0.1_175.csv,2.4675808631414107,0.9815426258384996,-0.0050239096988897915,-1.162940460142718,2.144483085981218,0.1600020160014338,29.0
0.1485884101040119,C_9_26.0_0.5_175.csv,8.078326485680469,5.397610529717836,0.012876823244212065,-5.271834696339722,10.669445226057558,1.8316236605435323,26.0
0.04572473708276177,C_8_8.0_0.4_175.csv,8.702280863395654,1.8879112139472696,0.0025848706487985344,-1.856000317889428,3.7439115318366976,0.23182367259285655,8.0
0.16,C_9_32.0_0.1_200.csv,8.568391947653769,5.8490891921356365,0.011109227935721853,-5.231240838233999,11.080330030369636,2.552123465556025,32.0
0.14684287812041116,A_3_11.0_0.4_75.csv,2.5114027202806417,0.6899739237160892,0.0005765469799115903,-0.6223036730074091,1.3122775967234983,0.036401864094775374,11.0
0.2801120448179272,A_3_14.0_0.5_50.csv,2.433275064926714,0.6803311450358475,0.0006280515192152772,-0.8752092006019291,1.5555403456377765,0.04769276999818886,14.0
